_id,userId,modeId,timestamp,metrics.itemsCollected,metrics.heartsCollected,metrics.coinsCollected,metrics.timeNearInteractables,metrics.pickupAttempts,metrics.enemiesHit,metrics.damageDone,metrics.timeInCombat,metrics.distanceTraveled,metrics.timeOutOfCombat,metrics.timeSprinting,events.playerDeath,__v
696b3d95aa3e566deb22ea48,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:13:17.024Z,5,2,3,1.4502186961472034,7,15,53,13.090940799564123,8582.941856311338,16.904200300574303,7.461787801235914,false,0
696b3db3aa3e566deb22ea4b,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:13:47.020Z,1,1,0,0.29898739978671074,2,18,60,13.486586395651102,11912.047865156235,16.51484140381217,6.988081399351358,false,0
696b3dd1aa3e566deb22ea4e,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:14:17.015Z,2,0,2,5.905878201127052,5,5,17,2.3973976001143456,9669.938049566214,27.603559501469135,5.813474200665951,false,0
696b3defaa3e566deb22ea51,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:14:47.032Z,3,3,0,1.0744413025677204,4,14,46,12.080146797001362,8758.123095922918,17.922253403812647,8.54743729904294,false,0
696b3e0daa3e566deb22ea54,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:15:17.175Z,4,1,3,2.1434485018253326,5,0,0,0.9995974004268646,11652.297569602144,29.003729697316885,0.9312107972800732,false,0
696b3e2baa3e566deb22ea57,696b3bc5aa3e566deb22ea19,1,2026-01-17T13:15:47.017Z,2,0,2,0.279507402330637,2,21,64,16.413822002708912,7382.375228391006,13.575804203748703,8.4738058000803,false,0
696b3e55aa3e566deb22ea5a,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:16:29.376Z,5,1,4,1.2936983965337276,5,0,0,0,9393.531363298898,30.008080899715424,1.6467050984501839,false,0
696b3e73aa3e566deb22ea5d,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:16:59.351Z,1,1,0,0.3098466023802757,1,17,171,16.04902860149741,6999.964396234164,13.9420794993639,2.8410934023559093,false,0
696b3e91aa3e566deb22ea60,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:17:29.533Z,1,0,1,0.3943111002445221,1,12,123.49999999999997,11.08805600181222,9878.853987845718,18.919188391417265,6.0950617007911205,false,0
696b3ecdaa3e566deb22ea66,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:18:29.146Z,2,0,2,0.5401234999299049,2,2,32.66666666666667,5.915237598121166,11990.193041582885,26.09869420155883,14.393676798790693,false,0
696b3eebaa3e566deb22ea69,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:18:59.130Z,2,2,0,2.166137397289276,3,3,32.333333333333336,5.730603098869324,8201.31992583212,24.27069739997387,6.61412850022316,false,0
696b3f09aa3e566deb22ea6c,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:19:29.135Z,0,0,0,0,0,8,81,13.884325601160526,6397.249982048554,16.114471897482872,0.53965799883008,false,0
696b3f27aa3e566deb22ea6f,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:19:59.140Z,0,0,0,22.199129302054644,0,0,0,0,4301.406498442169,29.9990871027112,6.235979702323675,false,0
696b3f45aa3e566deb22ea72,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:20:29.133Z,0,0,0,12.016398698091507,1,0,0,0,8711.94292629178,30.00340109691024,8.559624500572681,false,0
696b3f76aa3e566deb22ea78,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:21:18.232Z,2,1,1,3.100031703710556,8,0,0,2.5289171002805233,11167.718207866774,29.493518497794867,11.840201698243618,false,0
696b3fa5aa3e566deb22ea7e,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:22:05.972Z,3,2,1,1.1154650039970875,6,0,0,0,12745.03640796286,32.01551780104637,14.223195295780897,false,0
696b3fc3aa3e566deb22ea81,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:22:35.998Z,4,0,4,0.6704554967582226,5,0,0,0,14087.479129515172,30.006392300128937,15.184196900576353,false,0
696b3fe2aa3e566deb22ea84,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:23:06.032Z,1,1,0,0.3752797991037369,1,0,0,0,12002.980200721548,29.997228000313044,0,false,0
696b4000aa3e566deb22ea87,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:23:36.016Z,0,0,0,0,0,4,65.33333333333334,10.707754399627447,6897.785906922839,19.288859598338604,0,false,0
696b401daa3e566deb22ea8a,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:24:05.980Z,0,0,0,0,0,8,66.66666666666667,8.968958400189877,7530.3274887259095,21.039078801870346,0,false,0
696b403baa3e566deb22ea8d,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:24:35.976Z,2,1,1,2.276732001453638,7,1,8,3.2346314005553722,10596.788303074081,26.76147909834981,0,false,0
696b4059aa3e566deb22ea90,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:25:05.983Z,6,2,4,2.2849170975387096,9,0,0,0,13062.027045085502,30.00610899925232,5.553498100489378,false,0
696b4077aa3e566deb22ea93,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:25:35.975Z,0,0,0,0,0,0,0,0,12300.597539398033,29.990513805299997,0,false,0
696b4095aa3e566deb22ea96,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:26:05.979Z,0,0,0,0,0,0,0,0,13481.153052342515,29.99852179735899,1.5525266975164413,false,0
696b40b3aa3e566deb22ea99,696b3bc5aa3e566deb22ea19,3,2026-01-17T13:26:35.992Z,3,2,1,1.247776996344328,5,0,0,0,13812.833622902093,30.003521099686623,6.313781898468733,false,0
696b40ecaa3e566deb22ea9f,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:27:32.163Z,6,2,4,4.149155095219612,10,0,0,0,13141.684917198323,32.02410880103707,16.142964094877243,false,0
696b410aaa3e566deb22eaa2,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:28:02.153Z,1,1,0,0.7801310978829861,3,2,10,6.9403713978827,10304.006723499375,23.051236499100924,8.85617409646511,false,0
696b4128aa3e566deb22eaa5,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:28:32.223Z,4,1,3,0.8794394060969353,4,13,70,12.89503350481391,7492.588176043238,17.102124195545912,0,false,0
696b4146aa3e566deb22eaa8,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:29:02.167Z,2,0,2,0.1352952979505062,2,0,0,0,13604.84821078263,30.004644703119993,14.297029603272676,false,0
696b4164aa3e566deb22eaab,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:29:32.156Z,6,5,1,1.0149309001863003,6,0,0,0,12843.303991129573,29.998896200209856,3.218034502118826,false,0
696b4182aa3e566deb22eaae,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:30:02.163Z,1,1,0,0.15523239970207214,2,0,0,0,12356.155944132062,29.99688359722495,0,false,0
696b41a0aa3e566deb22eab1,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:30:32.201Z,4,1,3,1.1514020003378391,4,5,31.66666666666667,1.4854497015476227,11898.44088808019,28.52300249785185,0,false,0
696b41c0aa3e566deb22eab4,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:31:04.567Z,0,0,0,0,0,9,41.66666666666667,2.4830635003745556,11424.840258304626,27.51666469871998,0,false,0
696b41deaa3e566deb22eab7,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:31:34.595Z,3,2,1,0.8507510013878345,3,3,16.666666666666668,3.209008201956749,12909.777349416121,26.78442619740963,9.819369699805975,false,0
696b41fcaa3e566deb22eaba,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:32:04.572Z,1,0,1,0.2173788994550705,1,2,13.333333333333334,3.3022532984614372,13269.783912237917,26.703884303569794,10.62196059897542,false,0
696b421aaa3e566deb22eabd,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:32:34.567Z,7,2,5,1.3858006931841373,7,0,0,0,12756.245386123444,29.999644201248884,4.004915099591017,false,0
696b4238aa3e566deb22eac0,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:33:04.605Z,1,1,0,0.26414870098233223,1,0,0,0,12493.703959999233,29.99926409870386,0,false,0
696b4256aa3e566deb22eac3,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:33:34.565Z,4,2,2,2.5357986986637115,6,0,0,0,12057.274087765149,29.994413498789072,0,false,0
696b4274aa3e566deb22eac6,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:34:04.562Z,0,0,0,0,0,27,148.33333333333334,17.093208700418472,6762.981677135294,12.908804900944233,5.122687999159098,false,0
696b4292aa3e566deb22eac9,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:34:34.569Z,5,3,2,1.1449628956615925,5,15,96.66666666666667,12.887615598738194,8850.528935368658,17.11694459989667,3.746392399072647,false,0
696b42b2aa3e566deb22eacc,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:35:06.698Z,0,0,0,0,1,13,80.00000000000001,9.155916702002287,8767.950382812782,20.836760196834803,5.50772849842906,false,0
696b42d0aa3e566deb22eacf,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:35:36.686Z,5,3,2,1.728695798665285,5,1,5,0.9868365004658699,14045.065152116578,29.020345501601696,12.991324499249458,false,0
696b42eeaa3e566deb22ead2,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:36:06.673Z,2,1,1,0.599550299346447,2,0,0,0,12802.216332789867,30.001380000263453,4.8714379966259,false,0
696b430caa3e566deb22ead5,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:36:36.672Z,4,3,1,0.7746430970728397,4,5,28.333333333333336,6.690196797251701,11104.896101383612,23.30674010142684,3.5745981968939304,false,0
696b432aaa3e566deb22ead8,696b3bc5aa3e566deb22ea19,2,2026-01-17T13:37:06.673Z,0,0,0,0.7959797978401184,2,6,36.66666666666667,4.528138503432274,14281.287333691607,25.47393549606204,3.7379685007035732,false,0
696b6dcc349788098ef5f242,696b6d87349788098ef5f237,1,2026-01-17T16:39:00.801Z,0,0,0,1.5629699975252151,0,0,0,2.5182696990668774,8450.23631171959,29.549783401191235,0.09296800196170807,false,0
696b6dea349788098ef5f245,696b6d87349788098ef5f237,1,2026-01-17T16:39:30.720Z,0,0,0,0,0,0,0,0,9177.656994860852,29.98833640292287,10.994824405759573,false,0
696b6e39349788098ef5f24b,696b6d87349788098ef5f237,1,2026-01-17T16:40:49.465Z,0,0,0,5.386562202125788,7,0,0,2.520845800638199,8268.321700711831,29.525001503527164,11.619079798460007,false,0
696b6e57349788098ef5f24e,696b6d87349788098ef5f237,1,2026-01-17T16:41:19.435Z,0,0,0,0,0,0,0,0,8215.64753407239,30.03311900049448,5.2805783078074455,false,0
696b6e75349788098ef5f251,696b6d87349788098ef5f237,1,2026-01-17T16:41:49.428Z,0,0,0,0,0,0,0,2.9939691983163357,9460.918148930312,26.972637597471476,0,false,0
696b6e93349788098ef5f254,696b6d87349788098ef5f237,1,2026-01-17T16:42:19.416Z,0,0,0,11.925879996269941,30,5,84,12.47136690095067,2251.974660238881,17.54117150232196,0,false,0
696b6eb1349788098ef5f257,696b6d87349788098ef5f237,1,2026-01-17T16:42:49.364Z,0,0,0,0,0,4,84,6.524246901273727,5832.171929278098,23.472172796726227,0,false,0
696b6ecf349788098ef5f25a,696b6d87349788098ef5f237,1,2026-01-17T16:43:19.396Z,0,0,0,8.615597102791071,6,0,0,2.506227098405361,8503.640616921955,27.51044560223818,12.039317298680544,false,0
696b6eed349788098ef5f25d,696b6d87349788098ef5f237,1,2026-01-17T16:43:49.442Z,0,0,0,2.088602602481842,0,3,84,5.943488698452711,7824.242987624182,24.028838999569416,11.075382199138403,false,0
696b6f0b349788098ef5f260,696b6d87349788098ef5f237,1,2026-01-17T16:44:19.407Z,1,0,1,11.32767029851675,17,0,0,5.735419303178787,4870.390345125274,24.288895901292562,0.207795400172472,false,0
696b6f29349788098ef5f263,696b6d87349788098ef5f237,1,2026-01-17T16:44:49.369Z,0,0,0,0.27094219997525215,0,3,84,12.9598223939538,5564.885097390754,17.032836705446243,1.247512698173523,false,0
696b6f47349788098ef5f266,696b6d87349788098ef5f237,1,2026-01-17T16:45:19.374Z,1,0,1,6.266664102673531,5,0,0,0,10013.67675273167,29.98820700123906,3.895574003458023,false,0
696b6f65349788098ef5f269,696b6d87349788098ef5f237,1,2026-01-17T16:45:49.393Z,0,0,0,0.5822985023260117,0,8,168,10.749025199562311,10631.725617328604,19.257217403501272,27.307964395731688,false,0
696b6f93349788098ef5f26f,696b6d87349788098ef5f237,2,2026-01-17T16:46:35.376Z,1,0,1,16.315140198916197,11,0,0,0,5307.941916954304,32.05763890221715,6.601400297135115,false,0
696b6fd1349788098ef5f275,696b6d87349788098ef5f237,2,2026-01-17T16:47:37.463Z,0,0,0,13.636425603181124,15,0,0,0,8842.552854506208,32.0677449926734,9.325640391558409,false,0
696b6fef349788098ef5f278,696b6d87349788098ef5f237,2,2026-01-17T16:48:07.380Z,1,0,1,2.8902260959148407,3,0,0,0,11671.076931075519,29.991732496768236,11.411712300032377,false,0
696b700d349788098ef5f27b,696b6d87349788098ef5f237,2,2026-01-17T16:48:37.403Z,0,0,0,0,0,3,66.5,14.317631103098392,7597.550057872927,15.686866004019976,3.7758131995797157,false,0
696b702b349788098ef5f27e,696b6d87349788098ef5f237,2,2026-01-17T16:49:07.454Z,0,0,0,0.546994898468256,0,1,22.166666666666664,6.436522297561169,7442.623567237062,23.55409710109234,15.190402898937464,false,0
696b706a349788098ef5f284,696b6d87349788098ef5f237,3,2026-01-17T16:50:10.877Z,2,2,0,3.393496699631214,4,1,22.166666666666664,3.211101397871971,7291.5727328521725,28.834542505443096,5.539154399186373,false,0
696b7088349788098ef5f287,696b6d87349788098ef5f237,3,2026-01-17T16:50:40.777Z,1,1,0,0.45356040075421333,1,6,132.99999999999997,7.8406635001301765,6825.272031678715,22.158370099961758,2.0195420049130917,false,0
696b70a6349788098ef5f28a,696b6d87349788098ef5f237,3,2026-01-17T16:51:10.869Z,0,0,0,0,6,2,44.33333333333333,3.822366900742054,9933.598347992234,26.178433001041412,11.913386903703213,false,0
696b70c4349788098ef5f28d,696b6d87349788098ef5f237,3,2026-01-17T16:51:40.879Z,1,0,1,0.41677800193428993,1,7,132.99999999999997,15.023820396512747,5670.9327749253725,15.008293502032757,1.9110129997134209,false,0
696b70e2349788098ef5f290,696b6d87349788098ef5f237,3,2026-01-17T16:52:10.806Z,1,1,0,0.52257239818573,3,4,88.66666666666666,8.471822701394558,9815.943615598888,21.508759796619415,13.920121692121029,false,0
696b7100349788098ef5f293,696b6d87349788098ef5f237,3,2026-01-17T16:52:40.812Z,2,2,0,1.4375739060342312,8,0,0,0,13891.273649555593,30.00953859835863,12.06718249246478,false,0
696b711e349788098ef5f299,696b6d87349788098ef5f237,3,2026-01-17T16:53:10.798Z,0,0,0,0,2,3,49.00000000000001,3.9439519979059696,12435.64512059235,26.062448002398014,16.40342030674219,false,0
696b7158349788098ef5f29c,696b6d87349788098ef5f237,1,2026-01-17T16:54:08.452Z,3,2,1,10.184504203498363,26,0,0,0,8339.761075357474,32.07482960447669,6.090626999735832,false,0
696b7176349788098ef5f29f,696b6d87349788098ef5f237,1,2026-01-17T16:54:38.402Z,0,0,0,0,0,0,0,0,14149.442599978142,30.001373197883368,10.38325359672308,false,0
696b7194349788098ef5f2a2,696b6d87349788098ef5f237,1,2026-01-17T16:55:08.432Z,2,1,1,0.8390929996967316,5,0,0,0,11143.51649793282,30.00930780172348,3.110586602240801,false,0
696b71b2349788098ef5f2a5,696b6d87349788098ef5f237,1,2026-01-17T16:55:38.470Z,0,0,0,8.017887599766254,0,4,84,4.709478501230478,7018.4095044423175,25.2758310995996,0.6799577996134758,false,0
696b71d0349788098ef5f2a8,696b6d87349788098ef5f237,1,2026-01-17T16:56:08.393Z,1,1,0,4.705103293061256,1,1,28,0.8723213002085686,6307.753088146228,29.104391500353813,0,false,0
696b71ee349788098ef5f2ab,696b6d87349788098ef5f237,1,2026-01-17T16:56:38.430Z,1,1,0,7.976406402885914,1,3,56,3.803722396492958,6865.92552921189,26.21867960691452,2.201664000749588,false,0
696b720c349788098ef5f2ae,696b6d87349788098ef5f237,1,2026-01-17T16:57:08.410Z,3,0,3,2.4327834956347942,20,0,0,0,13937.793728056193,29.991272393614054,21.319427892565727,false,0
696b722a349788098ef5f2b1,696b6d87349788098ef5f237,1,2026-01-17T16:57:38.409Z,2,0,2,0.6441471986472607,10,2,28,5.578248500823975,10329.860904981842,24.402662698179483,13.911507200449705,false,0
696b7248349788098ef5f2b4,696b6d87349788098ef5f237,1,2026-01-17T16:58:08.423Z,2,0,2,10.830718506127596,15,0,0,0,8008.656847615474,30.036289498209953,1.138293195515871,false,0
696b7266349788098ef5f2b7,696b6d87349788098ef5f237,1,2026-01-17T16:58:38.416Z,2,1,1,2.5546167977154255,8,4,84,11.982506603002548,6106.106756980064,17.98713179677725,1.8578421026468277,false,0
696b7284349788098ef5f2ba,696b6d87349788098ef5f237,1,2026-01-17T16:59:08.474Z,1,1,0,1.6986537985503674,3,7,168,9.654856491833925,8897.884062897287,20.36820140108466,3.4835156984627247,false,0
696b72a2349788098ef5f2bd,696b6d87349788098ef5f237,1,2026-01-17T16:59:38.448Z,1,0,1,6.349720798432827,10,2,56,15.30454020574689,4409.603315698623,14.687019996345043,0,false,0
696b72c0349788098ef5f2c0,696b6d87349788098ef5f237,1,2026-01-17T17:00:08.424Z,4,2,2,3.7598428018391132,9,5,112,10.265890702605247,8196.193516660182,19.718558698892593,3.86263570189476,false,0
696b72de349788098ef5f2c3,696b6d87349788098ef5f237,1,2026-01-17T17:00:38.473Z,1,0,1,1.0901213996112347,8,2,56,3.6605624966323376,10467.94123841875,26.337408807128668,8.715860705822706,false,0
696b72fc349788098ef5f2c6,696b6d87349788098ef5f237,1,2026-01-17T17:01:08.400Z,1,1,0,0.6730313003063202,9,2,28,2.959477301687002,13119.069479259348,27.04786990582943,17.665718913078308,false,0
696b731a349788098ef5f2c9,696b6d87349788098ef5f237,1,2026-01-17T17:01:38.429Z,2,1,1,0.4226684011518955,4,7,168,10.521678201854229,8149.576249080313,19.494755506515503,9.893584113568068,false,0
696b7338349788098ef5f2cc,696b6d87349788098ef5f237,1,2026-01-17T17:02:08.508Z,2,1,1,3.8755739964544773,9,4,112,15.227221198379993,7761.084783157935,14.747290201485157,5.707568604499102,false,0
696b7356349788098ef5f2cf,696b6d87349788098ef5f237,1,2026-01-17T17:02:38.428Z,1,0,1,0.505111999809742,6,7,140,13.543451394885778,7869.772614600028,16.470973506569862,12.323326397687197,false,0
696b7374349788098ef5f2d2,696b6d87349788098ef5f237,1,2026-01-17T17:03:08.491Z,3,1,2,0.7003470957279205,8,8,168,10.080482505261898,8630.802844473164,19.93652579933405,4.042124800384045,false,0
696b7392349788098ef5f2d5,696b6d87349788098ef5f237,1,2026-01-17T17:03:38.420Z,1,0,1,0.86199139803648,3,3,84,6.310863297432661,9329.015358030607,23.679763797670603,5.446895200759172,false,0
696b73b0349788098ef5f2d8,696b6d87349788098ef5f237,1,2026-01-17T17:04:08.543Z,2,2,0,0.9188929945230484,7,3,84,15.6411656960845,7025.665497926813,14.371425803750753,1.5822452008724213,false,0
696b73ce349788098ef5f2db,696b6d87349788098ef5f237,1,2026-01-17T17:04:38.422Z,1,0,1,0.2590225003659725,2,3,84,6.216715406626463,10180.965266861986,23.78254859894514,8.89127029851079,false,0
696b73ec349788098ef5f2de,696b6d87349788098ef5f237,1,2026-01-17T17:05:08.456Z,2,2,0,2.858845602720976,17,4,84,7.414745099842548,9542.788201775687,22.560183502733707,6.595325104892254,false,0
696b740a349788098ef5f2e1,696b6d87349788098ef5f237,1,2026-01-17T17:05:38.481Z,2,0,2,3.718549497425556,8,3,84,7.602844297885895,6822.883212536837,22.422735508531332,6.366402700543404,false,0
696b7428349788098ef5f2e4,696b6d87349788098ef5f237,1,2026-01-17T17:06:08.411Z,0,0,0,3.4621884003281593,6,3,84,14.674973301589489,4393.319404923051,15.300196595489979,0,false,0
696b744e349788098ef5f2e7,696b6d87349788098ef5f237,2,2026-01-17T17:06:46.912Z,2,0,2,4.023640193045139,7,0,0,0,8675.56457239606,30.0093334056437,8.116251800209284,false,0
696b746e349788098ef5f2ea,696b6d87349788098ef5f237,2,2026-01-17T17:07:18.221Z,1,1,0,0.34503109753131866,2,3,66.5,3.689892701804638,10241.667384591276,26.296105299144983,13.017492603510618,false,0
696b748c349788098ef5f2ed,696b6d87349788098ef5f237,2,2026-01-17T17:07:48.320Z,5,2,3,6.093971699476242,11,0,0,0,11209.657687722332,30.01088399812579,4.6721015982329845,false,0
696b74aa349788098ef5f2f0,696b6d87349788098ef5f237,2,2026-01-17T17:08:18.208Z,3,2,1,0.5937515012919903,8,11,199.49999999999994,14.076282903552055,6554.784906025168,15.906088702380657,3.966062802821398,false,0
696b74c8349788098ef5f2f3,696b6d87349788098ef5f237,2,2026-01-17T17:08:48.244Z,4,3,1,1.1118330024182796,13,0,0,0,15015.410971269806,30.035901699215174,18.757023997604847,false,0
696b74e6349788098ef5f2f6,696b6d87349788098ef5f237,2,2026-01-17T17:09:18.342Z,0,0,0,0,0,7,132.99999999999997,17.05646090582013,6294.185123825072,12.931032497435808,4.891617897897959,false,0
696b7504349788098ef5f2f9,696b6d87349788098ef5f237,2,2026-01-17T17:09:48.349Z,4,2,2,1.1603059023618698,12,4,88.66666666666666,10.818518601357937,7199.333050093206,19.192657098174095,2.3877619989216328,false,0
696b7522349788098ef5f2fc,696b6d87349788098ef5f237,2,2026-01-17T17:10:18.292Z,0,0,0,0,0,5,110.83333333333331,8.935759902000427,9920.844074989875,21.0636713989079,13.642287600785494,false,0
696b7540349788098ef5f2ff,696b6d87349788098ef5f237,2,2026-01-17T17:10:48.320Z,5,0,5,2.7690735943615437,23,4,66.5,7.504918999969959,6853.529590444182,22.495411101728678,0.927496399730444,false,0
696b755e349788098ef5f302,696b6d87349788098ef5f237,2,2026-01-17T17:11:18.252Z,0,0,0,0,0,12,265.99999999999994,18.849135898053646,4740.674945776796,11.14872220158577,5.202949199825525,false,0
696b757c349788098ef5f305,696b6d87349788098ef5f237,2,2026-01-17T17:11:48.231Z,2,1,1,1.4567296020686626,8,5,88.66666666666666,10.49656529724598,7209.036583815548,19.47966480255127,7.702199395745993,false,0
696b75e6349788098ef5f30e,696b6d87349788098ef5f237,3,2026-01-17T17:13:34.824Z,0,0,0,8.09703628718853,5,0,0,0,3644.8160721509053,32.368248499929905,1.2605458199977875,false,0
696b7604349788098ef5f311,696b6d87349788098ef5f237,3,2026-01-17T17:14:04.791Z,2,0,2,0.7958033978939056,9,0,0,0,6451.533639081446,30.052127741277218,5.0701898746192455,false,0
696b7622349788098ef5f314,696b6d87349788098ef5f237,3,2026-01-17T17:14:34.717Z,0,0,0,0,0,0,0,0,9693.9409751002,29.937775392085314,16.04795777797699,false,0
696b7640349788098ef5f317,696b6d87349788098ef5f237,3,2026-01-17T17:15:04.835Z,2,0,2,7.423463098704815,7,0,0,0,4052.4279971378337,30.026718463748693,2.056846097111702,false,0
696b765e349788098ef5f31a,696b6d87349788098ef5f237,3,2026-01-17T17:15:34.674Z,1,0,1,5.0165212750434875,2,0,0,0,6094.627911266713,29.955446414649487,5.938141193240881,false,0
696b767c349788098ef5f31d,696b6d87349788098ef5f237,3,2026-01-17T17:16:04.690Z,0,0,0,0.49711930751800537,3,0,0,0,13652.887636343181,29.965213626623154,7.208192706108093,false,0
696b769a349788098ef5f320,696b6d87349788098ef5f237,3,2026-01-17T17:16:34.870Z,0,0,0,1.501653514802456,4,0,0,0,13575.216694884271,30.00353953614831,11.944357376545668,false,0
696b76b8349788098ef5f323,696b6d87349788098ef5f237,3,2026-01-17T17:17:04.725Z,0,0,0,0.44935739040374756,0,0,0,0,14656.26513749267,30.026670902967453,16.826111298054457,false,0
696b76d6349788098ef5f329,696b6d87349788098ef5f237,3,2026-01-17T17:17:34.718Z,0,0,0,0,0,0,0,0,21533.92793167839,30.003386057913303,12.919465377926826,false,0
696b9dcbffc136dccbdac87d,696b9d8bffc136dccbdac872,1,2026-01-17T20:03:47.985Z,0,0,0,4.934945702552795,0,0,0,2.506975408643484,4921.871352840532,29.577812165021896,0,false,0
696b9de9ffc136dccbdac880,696b9d8bffc136dccbdac872,1,2026-01-17T20:04:17.802Z,0,0,0,0,0,0,0,13.184462171047926,3479.1191308232396,16.812814064323902,0,false,0
